,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,8.900099754333496,2.2514099754232544,0.02373614311218262,0.0019326952358345137,0.1,"(42,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'gmm__n_components': 15}",0.3093991523310895,0.29405891163255116,0.2783608195902049,0.2955171550212872,0.2913741223671013,0.29375,0.00991317831274683,5,0.3122146475702045,0.29160935350756534,0.2807225903237905,0.29712000999562693,0.2962777916562578,0.29558887861068894,0.01015951086886621
1,11.239519309997558,1.9197928796645507,0.029122114181518555,0.0023084668948456922,0.1,"(42,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'gmm__n_components': 20}",0.32485664422837196,0.362955566650025,0.3430784607696152,0.3693964437766091,0.3365095285857573,0.34735,0.01656414789231743,4,0.33235349302645567,0.3600100037514068,0.3438554819352419,0.3644030736552758,0.33849612790407196,0.3478236360544904,0.012373029455399085
2,15.874806833267211,1.9002136100055589,0.034908199310302736,0.0045482447930246545,0.1,"(42,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'gmm__n_components': 25}",0.3744702069309399,0.3866699950074888,0.384807596201899,0.37615827698472326,0.3696088264794383,0.37835,0.0064360837841921014,3,0.38770404653199075,0.38033012379642367,0.3802350293786723,0.3760229899419004,0.37228328753434925,0.37931509543666725,0.005148501577590669
3,17.731131553649902,2.232950213766887,0.037101364135742186,0.002778207754665536,0.1,"(42,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'gmm__n_components': 30}",0.39042632759910245,0.39590614078881675,0.41329335332333833,0.4217380415727523,0.384653961885657,0.4012,0.014034269217120216,2,0.4059040590405904,0.4012129548580718,0.40323790473809223,0.423752108452552,0.38558581064201847,0.40393856754626495,0.012175246518592874
4,17.13623366355896,2.4302037161470906,0.03809804916381836,0.010391227573197208,0.1,"(42,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'gmm__n_components': 35}",0.4360508601346298,0.45931103344982527,0.4250374812593703,0.4360130227898823,0.45160481444333,0.4416,0.012251030640230318,1,0.4573144036525111,0.4581718144304114,0.42186523315414426,0.4262510151808584,0.45253559830127404,0.44322761294383983,0.015830107793951526
