1,192.81542812224782
2,106.69819879111157
3,67.53460205343903
4,45.63481010966696
5,38.149834938073155
6,34.5563475389361
7,32.108001434424395
8,26.006309168916715
9,23.983518944143423
10,23.617437415916935
11,22.112131822938164
12,20.708132913501434
13,19.511243060035234
14,18.375866958080433
15,16.295213724495767
16,16.189930711404266
17,15.371768534599768
18,14.190221362451197
19,13.778271259347273
20,12.973071341549613
21,12.612833449931363
22,11.993301682669076
23,11.511054592826689
24,10.921434277226714
25,10.522773210736183
26,10.381869722888622
27,10.224863332602268
28,9.81781681982272
29,9.553205999128785
30,9.38886347398168
31,9.27266331187788
32,9.086768347529006
33,8.667206084245155
34,8.508988204897333
35,8.14754287934186
36,7.947074773757078
37,7.778937938100136
38,7.694797108706914
39,7.629513123843859
40,7.499297054644567
41,7.391434254082365
42,7.173989762998373
43,6.993881849802657
44,6.821579666091774
45,6.673118481451777
46,6.5916856313151095
47,6.401982397862438
48,6.312491154706097
49,6.208579066538308
50,6.155354558670131
51,6.020327101105312
52,5.899822804899579
53,5.8176708413862315
54,5.704318711538552
55,5.647440675228928
56,5.620104855919091
57,5.503842236327244
58,5.463091783197074
59,5.321474056787147
60,5.217746120906196
61,5.142675033309468
62,5.098115219192657
63,5.0898721025698626
64,4.949342791081346
65,4.911755895359885
66,4.828651639441243
67,4.773917469140375
68,4.762113096976773
69,4.701125566475471
70,4.610470398795114
71,4.498205086351392
72,4.424677243166178
73,4.3452560526245625
74,4.283969020599646
75,4.242854792535299
76,4.160409964646309
77,4.1356732805436645
78,4.1267760563468245
79,4.078815307917634
80,3.996305403971201
81,3.97476250255934
82,3.9352628393936118
83,3.88705995286169
84,3.8428132837991273
85,3.809959339193678
86,3.7544774897165087
87,3.7123499512261446
88,3.6878966998067413
89,3.652773363812771
90,3.574263641044439
91,3.5632973558519314
92,3.537263846570485
93,3.48252529878235
94,3.440143829678571
95,3.424568144872728
96,3.394447515688659
97,3.333365272414379
98,3.306425440405766
99,3.2859196231737084
100,3.2439360486865487
101,3.220793819252192
102,3.19030971840369
103,3.1697463266700763
104,3.149815315032777
105,3.102082634784295
106,3.068976996574672
107,3.029443833617341
108,3.0050910254907715
109,2.9885738550251317
110,2.962728988278363
111,2.9455351089006223
112,2.8978267503803923
113,2.8863540921419277
114,2.875711202974925
115,2.8571690411060158
116,2.8125577515180686
117,2.78575781657081
118,2.765042009992131
119,2.747756531732153
120,2.7381894866086354
121,2.6829367252876617
122,2.6747893140303445
123,2.661708278450475
124,2.6403860713679883
125,2.60497229616583
126,2.59089951214638
127,2.5799666204973706
128,2.5536591424371227
129,2.533279640556605
130,2.516521206143469
131,2.4844435726764447
132,2.4827772134130353
133,2.461845063887982
134,2.4389367553048764
135,2.421085221666112
136,2.401657613973226
137,2.383963759260194
138,2.373208280819291
139,2.363730828699083
140,2.325588021412099
141,2.3087423655140156
142,2.282135150410042
143,2.275173852879325
144,2.264859025965303
145,2.2391451357642227
146,2.233411492913366
147,2.222980242747889
148,2.2113535415511243
149,2.197830380198708
150,2.186528451319789
151,2.168703145756622
152,2.1440286953289953
153,2.126953489173741
154,2.121349919955461
155,2.1011640199788366
156,2.0735976025724367
157,2.072505516664593
158,2.0590778063313824
159,2.0405762694656326
160,2.020827413553314
161,2.0192037940810232
162,2.007866791490638
163,1.9916663770762628
164,1.9872548286283969
165,1.9723291717207272
166,1.9686098937813736
167,1.9430246039587746
168,1.9296630912329613
169,1.9259603147308928
170,1.9130293643302991
171,1.8986873859678561
172,1.881515734036148
173,1.8679648158599917
174,1.859083440327556
175,1.8438286466254448
176,1.8285520962840422
177,1.8186090776810906
178,1.8139694498483003
179,1.8067540511902467
180,1.7908645216356875
