,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
58,20.971891260147096,2.6125048954324477,0.01366419792175293,0.0013797193350268014,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.5996010969832959,0.5988517224163754,0.6191904047976012,0.5960430753819184,0.5972918756268807,0.6022,0.008586939391781437,68,0.6107323785102258,0.6039139677379017,0.6107638454806851,0.598987942775036,0.6044216837371971,0.6057639636482091,0.004490492705286798
59,16.072763538360597,3.5386591254315873,0.013468313217163085,0.0007304995768090583,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.6601844926452256,0.6704942586120819,0.6781609195402298,0.6681692962684698,0.6649949849548646,0.6684,0.005983449395506249,54,0.6705860278941772,0.6692509691134175,0.6680210026253282,0.6724558005872431,0.6707469397951537,0.6702121480030638,0.0014956435589159565
60,15.353255987167358,1.363397284972539,0.013468503952026367,0.0007300412397840232,0.01,"(50,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",0.668661181750187,0.6837244133799301,0.7093953023488256,0.6731780616078137,0.6938314944834504,0.68575,0.01469157225666502,47,0.6875977234348615,0.6928223083656371,0.6931491436429553,0.6775160867120634,0.6892955283537348,0.6880761581018504,0.005683168058853383
61,19.536586189270018,3.9024062494829717,0.015226316452026368,0.003122830567039664,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.7180254300673149,0.7201697453819271,0.739880059970015,0.7150012521913348,0.7264292878635907,0.7239,0.00882562615066036,33,0.745074738882982,0.7312742278354383,0.733654206775847,0.7097519835072156,0.7225830627029728,0.7284676439408911,0.011793872912898525
62,21.086864852905272,4.026965869486922,0.016396284103393555,0.003347023528085666,0.01,"(50,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 16}",0.7402144103714784,0.7431352970544184,0.7606196901549226,0.7417981467568244,0.7507522567703109,0.7473,0.007580461791777968,20,0.7664019013071487,0.7466549956233588,0.7529066133266659,0.7430499156618979,0.7433799650262304,0.7504786781890603,0.008713698332134302
63,2.08375940322876,1.1274530446465152,0.011321830749511718,0.0004779490477329393,0.01,"(25,)",1,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 1}",0.040887559212166545,0.03744383424862706,0.062468765617191405,0.0405709992486852,0.06143430290872618,0.04855,0.01100268681575582,166,0.040340233910813685,0.0373264974365387,0.056882110263782974,0.040669707003186104,0.06295278541094179,0.04763426680505265,0.010277526349921394
64,2.703519344329834,0.0857478121350479,0.011126279830932617,0.0009956129092432316,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.11293941660433807,0.11033449825262107,0.12143928035982009,0.11770598547458051,0.10005015045135406,0.1125,0.007299717143284853,151,0.1227093626868472,0.10979117168938352,0.12089011126390799,0.11138876741425627,0.10279790157381964,0.11351546292564292,0.007377974400509597
65,10.11448016166687,4.439768374926621,0.011907243728637695,0.0007300025500431261,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.343555223136375,0.07788317523714429,0.3598200899550225,0.3318307037315302,0.3397693079237713,0.2905,0.10679833153475146,127,0.3528675964725749,0.0788420657746655,0.3576072009001125,0.33866433435372023,0.34367974019485387,0.2943321875391854,0.10795057590138339
66,13.610511064529419,2.6059656982970054,0.011127042770385741,0.0009952667618652888,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.4026427324856644,0.42935596605092363,0.4140429785107446,0.4232406711745555,0.41900702106318954,0.41765,0.009045735033232596,108,0.40809306398148726,0.4374765537076404,0.4138642330291286,0.42637596051727367,0.42418186360229826,0.42199833496756567,0.010227676506997206
67,17.526222467422485,1.5007318701591024,0.011516714096069336,0.00039048237101245214,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.5831463475442533,0.5921118322516226,0.5994502748625687,0.5950413223140496,0.5912738214643932,0.5922,0.005361134364015177,74,0.598036149853024,0.5928473177441541,0.5948868608576072,0.5953645280189916,0.5981763677242068,0.5958622448395967,0.0020184107148521193
68,21.50927677154541,7.893646111601536,0.013273477554321289,0.0011708737827565818,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.6631762652705061,0.6612581128307539,0.6826586706646677,0.6388680190333083,0.6587261785356068,0.66095,0.013915876420646104,58,0.6756520107573957,0.6588720770288858,0.6773346668333542,0.6427188105203974,0.6615038720959281,0.6632162874471922,0.01261686919641949
69,17.70951509475708,3.212628884385852,0.011321449279785156,0.00047861076002739,0.01,"(25,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 12}",0.662926950885066,0.6427858212680978,0.6749125437281359,0.6724267468069121,0.678284854563691,0.66625,0.012806501375826918,56,0.678841703671274,0.6538702013254971,0.667270908863608,0.6780783407259324,0.676305271046715,0.6708732851266053,0.009455125221977766
70,16.704430198669435,2.4934569898523455,0.012597084045410156,0.0010938922422080528,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.6978309648466716,0.7286570144782826,0.7371314342828585,0.7122464312546957,0.7309428284854563,0.72135,0.014365188000568458,35,0.7228719744824567,0.7371514317869201,0.7262157769721215,0.7069407134378709,0.7240819385460905,0.723452367045092,0.009681618974862544
71,29.566349840164186,6.430103215282115,0.01659231185913086,0.002960488649002299,0.01,"(25,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 16}",0.7237596609324358,0.7221667498751873,0.7378810594702648,0.7185073879288756,0.7419759277833501,0.72885,0.009283016671175932,29,0.7467008568390768,0.7389020882831062,0.7305288161020127,0.7204348097707253,0.7348863352485636,0.7342905812486968,0.008738067754996226
72,1.538956356048584,0.16868101252509554,0.012297487258911133,0.00047837727736916793,0.01,"(25, 25)",1,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 1}",0.03764647220144603,0.04018971542685971,0.037481259370314844,0.037565740045078885,0.045887662988966904,0.03975,0.003228031330646943,178,0.037588341985114765,0.040265099412279605,0.03762970371296412,0.03760854626101081,0.045278541094179364,0.03967404649310973,0.0029851464015315096
73,5.465988636016846,1.1250668759642597,0.012883472442626952,0.0003902675578382424,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.13138868112690102,0.13504742885671492,0.13943028485757122,0.12521913348359628,0.13465396188565698,0.13315,0.0047163926378127885,147,0.13603102132716244,0.1334875578341878,0.1393924240530066,0.12307115636908852,0.14201848613539844,0.13480012914376877,0.00654217993563439
