,1,2,3,4,5,6,7,8,9,10
GMM,0.5422553985603839,0.5425219941348973,0.5425219941348973,0.5425219941348973,0.5430551852839243,0.5433217808584377,0.5505198613703013,0.5427885897094108,0.5457211410290589,0.5465209277525993
Kmeans,0.5422553985603839,0.5422553985603839,0.5422553985603839,0.5427885897094108,0.5422553985603839,0.5430551852839243,0.5427885897094108,0.5443881631564916,0.5427885897094108,0.5494534790722474
