,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,5.072823858261108,0.2852159112953194,0.00579071044921875,0.00098477892917148,0.1,"(42,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'km__n_clusters': 15}",0.6961935254357879,0.7066999287241625,0.7076044269903606,0.6968503937007874,0.7098278335724534,0.7034285714285714,0.005738902206450744,3,0.7009562963624989,0.7224405931749152,0.7123850343780694,0.6969480635373907,0.7054049232964681,0.7076269821498684,0.009006187092897711
1,5.330745077133178,0.2151659944298095,0.006383085250854492,0.0004865560143924485,0.1,"(42,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'km__n_clusters': 20}",0.7043756670224119,0.6945830363506771,0.7079614423420207,0.6821760916249106,0.7134146341463414,0.7005,0.011017961537627874,5,0.7129323442666905,0.704573878863677,0.7122957406911331,0.6866857040870962,0.7145023189439886,0.706197997370517,0.010342756002345181
2,7.82607216835022,0.8847509207091567,0.007380151748657226,0.0004884035080350655,0.1,"(42,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'km__n_clusters': 25}",0.7107790821771611,0.6931575196008554,0.7061763655837201,0.711882605583393,0.7101865136298422,0.7064285714285714,0.006918200644029235,2,0.7199034766288319,0.7030552081472218,0.7172068934726314,0.7140817419239693,0.7143239386371745,0.7137142517619658,0.005738066372179774
3,10.522462511062622,0.6478984505877357,0.009773635864257812,0.002222927750289669,0.1,"(42,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'km__n_clusters': 30}",0.7008182141586624,0.6945830363506771,0.7051053195287398,0.7032927702219041,0.7001434720229556,0.7007857142857142,0.003575050718955447,4,0.7091786576101529,0.7060925495801322,0.7144387891776052,0.7072104229876852,0.6963075276489475,0.7066455894009047,0.005910174415762412
4,12.911865329742431,1.555495656472298,0.011968469619750977,0.0015456647216813887,0.1,"(42,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'km__n_clusters': 35}",0.6972607612949129,0.7191732002851033,0.6993930739021778,0.7100930565497494,0.7213055954088953,0.7094285714285714,0.00985337948245573,1,0.6980963446241845,0.7288726103269608,0.7032770783105634,0.7188113510619311,0.720745629682483,0.7139606028012245,0.011469496065356159
