,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,6.141191005706787,1.170957660415682,0.009754800796508789,0.0008671062423130936,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.42034405385190726,0.4303544682975537,0.42628685657171417,0.45379413974455296,0.43781344032096287,0.4337,0.011532570112888243,134,0.45962849459003063,0.42697261473052395,0.4421802725340668,0.4463672143437246,0.44110666999750187,0.4432510532391696,0.010475338240990199
12,7.339459705352783,0.678012527359398,0.011517047882080078,0.0016789834015916317,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5150835203191224,0.5376934598102846,0.5344827586206896,0.5394440270473329,0.5255767301905717,0.53045,0.009055652488110083,115,0.5422477953593096,0.5510191321745654,0.5416302037754719,0.5408883613419129,0.5454034474144391,0.5442377880131397,0.0037235363787748313
13,10.357895135879517,2.044619249915358,0.012297391891479492,0.0009950047077487317,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.6796310147095488,0.7121817274088866,0.7231384307846077,0.7255196594039569,0.7189067201604814,0.71185,0.01676126946236726,92,0.7139908687222466,0.7231461798174316,0.7369046130766346,0.7354907228087711,0.7328253809642767,0.728471553077872,0.008687817697081402
14,10.05463604927063,2.3261164030010284,0.012297630310058594,0.0007811785817564633,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.7950635751682872,0.7930604093859212,0.7938530734632684,0.8046581517655897,0.8034102306920762,0.798,0.004974419482688937,68,0.827694039652261,0.8051769413530073,0.8068508563570447,0.8306990691572437,0.8125156132900325,0.8165873039619178,0.010621440075431698
15,10.621817493438721,0.5931561354496134,0.010913991928100586,0.0009650660183034718,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 12}",0.837696335078534,0.8472291562656016,0.8398300849575212,0.832206361131981,0.8505516549648947,0.8415,0.006604201140374868,52,0.8657201826255551,0.8584469175940977,0.8687335916989624,0.8578122071593678,0.8638521109168124,0.862913001998959,0.004209643001316344
16,11.55389142036438,1.364689993155383,0.010539817810058593,0.0007303722612830395,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.8588880578409375,0.8746879680479281,0.8670664667666167,0.8554971199599298,0.8653460381143431,0.8643,0.006686472529845943,38,0.8859841140784289,0.8924596723771414,0.8832979122390299,0.880864621727994,0.886585061204097,0.8858382763253381,0.0038887666868788395
17,11.070578336715698,1.663040352295385,0.010927629470825196,0.000731499384050004,0.1,"(50,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 16}",0.8855646970830217,0.8806789815277084,0.8783108445777111,0.8747808665164037,0.8716148445336008,0.8782,0.004805392283142005,30,0.9087497654637563,0.8940227585344505,0.8972996624578072,0.8934216280377335,0.8860229827629278,0.895903359451335,0.007406717270755264
18,1.5643319606781005,0.6580348878732919,0.00800318717956543,0.000955634812820564,0.1,"(25,)",1,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 1}",0.0762902019446522,0.07513729405891163,0.07196401799100449,0.07538191835712497,0.08375125376128385,0.0765,0.0039028237852143295,176,0.08243167177434486,0.07165186945104414,0.06863357919739968,0.08077715999250328,0.08337496877341993,0.07737384983774238,0.0060383921973356375
19,2.091100978851318,0.8280305042481682,0.008393001556396485,0.001323985081450912,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.13612565445026178,0.13005491762356466,0.1241879060469765,0.14625594790884047,0.14518555667001004,0.13635,0.008526633590597422,158,0.1494777659641003,0.1436163561335501,0.12457807225903238,0.13893921409383395,0.14932550587059706,0.14118738286422278,0.009184583504466189
20,4.6371644020080565,0.9178029429760584,0.008784008026123048,0.00061725632471453,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.3886811269010222,0.4148776834747878,0.4085457271364318,0.40120210368144255,0.40722166499498497,0.4041,0.008861164402558514,140,0.4204765776471324,0.41546830061272977,0.4232404050506313,0.39432748172674453,0.4125031226580065,0.4132031775390489,0.010154418122429013
