,1,2,3,4,5,6,7,8,9,10
GMM,-7.245080251056337e-16,3.553765661040085e-05,5.436889547202403e-06,-0.0001860259709224958,0.0001518075347258206,0.00018778217903638877,0.002640788049730028,-0.00022276782400036714,0.0004707691995045488,0.0012323819096974275
Kmeans,-7.245080251056337e-16,0.00046028178562747876,-5.9927076325807176e-05,4.101405724033753e-05,0.00011717579560267187,0.002432265791256758,-4.916699324339902e-05,0.0010592961507506161,0.00028766903624320933,0.0025488652028724554
